212,201.3435
213,93.4608
214,39.0414
215,116.3799
216,129.7032
217,59.7065
218,105.4508
219,176.8579
220,223.8494
221,241.2417
222,242.8451
223,95.2717
224,130.7586
225,243.3714
226,80.7105
227,57.3529
228,204.9664
229,71.1906
230,80.7708
231,27.7127
232,165.7195
233,122.5256
234,96.2446
235,184.1695
236,194.4244
237,188.8627
238,157.8539
239,72.5239
240,164.7601
241,157.7087
242,165.9715
243,177.6631
244,196.4685
245,152.8414
246,186.1346
247,42.4465
248,162.1933
249,195.9449
250,141.8794
251,173.9589
252,43.4174
253,212.4663
254,66.1401
255,168.8897
256,182.7949
257,130.3905
258,97.9055
259,30.2842
260,159.6073
261,149.2108
262,90.4264
263,34.9653
264,247.245
265,154.7885
266,218.655
267,202.755
268,243.0628
269,46.83
270,48.23
271,122.7572
272,112.8236
273,231.6306
274,200.2627
275,163.1792
276,238.5116
277,56.7007
278,218.0351
279,85.0181
280,68.688
281,123.7903
282,215.1732
283,38.2484
284,183.9988
285,127.7648
286,167.1322
287,50.4123
288,81.8621
289,237.0431
290,36.7853
291,33.8149
292,75.3191
293,153.5014
294,189.9321
295,164.9572
296,68.5573
297,179.1627
298,144.6697
299,101.0112
300,120.1118
301,99.9651
302,217.3822
303,231.0748
304,126.7469
305,68.999
306,170.8165
307,108.3177
308,185.1985
309,246.8212
310,179.7782
311,38.0344
312,216.4063
313,208.1258
314,27.3885
315,109.5345
316,238.0663
317,100.052
318,80.6457
319,84.3333
320,51.9424
321,233.0849
322,155.9441
323,163.6121
324,229.5645
325,242.7209
326,247.1746
327,143.0009
328,212.4731
329,134.0838
330,217.5494
331,158.3091
332,181.3191
333,243.1854
334,117.9985
335,71.0182
336,40.5287
337,162.9681
338,142.592
339,122.851
340,214.2824
341,212.5518
342,54.8326
343,91.5766
344,53.5551
345,99.78
346,50.2793
347,192.3551
348,131.5676
349,150.9899
350,133.8234
351,152.4041
352,93.2819
353,51.6563
354,51.2392
355,211.407
356,38.0335
357,122.3793
358,122.2741
359,70.5264
360,129.6176
361,152.1371
362,53.9699
363,42.6749
364,70.4787
365,204.7112
366,155.5399
367,46.6158
368,161.0104
369,55.1148
370,95.8003
371,33.9005
372,163.8665
373,152.5986
374,113.8792
375,189.1839
376,105.1255
377,26.6249
378,45.0732
379,82.6656
380,244.3257
381,72.5375
382,37.4514
383,51.2443
384,111.2769
385,129.2137
386,160.5845
387,145.5952
388,219.4779
389,204.2892
390,244.2741
391,31.053
392,90.2127
393,221.9713
394,224.486
395,154.1517
396,159.302
397,69.1692
398,26.8071
399,146.9579
400,168.4058
401,106.7663
402,31.2553
403,73.5143
404,45.0937
405,61.012
406,217.87
407,97.321
408,131.3351
409,92.7318
410,105.1815
411,150.2602
412,139.5718
413,219.7062
414,73.7039
415,69.4086
416,102.3058
417,123.2066
418,184.3086
419,100.4145
420,162.6266
421,99.4937
422,158.1229
423,227.9087
424,197.6953
425,36.8725
426,23.3839
427,66.3117
428,157.9406
429,146.886
430,50.555
431,74.8417
432,223.9011
433,232.3643
434,118.6323
435,235.6215
436,190.2648
437,164.9237
438,43.0746
439,169.5199
440,239.7279
441,89.2147
442,52.816
443,123.8622
444,146.311
445,25.0869
446,177.8732
447,183.2742
448,66.7872
449,119.6856
450,100.8682
451,36.9538
452,225.5135
453,30.885
454,216.3537
455,98.7132
456,80.5172
457,45.4641
458,78.2315
459,126.1877
460,188.1806
461,68.0902
462,202.3255
463,153.9391
464,145.6522
465,186.8162
466,37.407
467,194.9136
468,178.2306
469,152.0067
470,170.4723
471,34.0991
472,196.4006
473,213.1892
474,64.5688
475,210.1169
476,145.9109
477,89.7667
478,211.9726
479,213.0369
480,166.7553
481,237.9049
482,201.7338
483,145.9827
484,175.979
485,49.8882
486,114.8171
487,78.6014
488,69.1168
489,21.9962
490,147.7209
491,57.7366
492,200.7234
493,126.9401
494,234.7359
495,163.0676
496,58.2719
497,25.8369
498,127.3845
499,94.6643
500,74.6168
501,135.0431
502,102.9043
503,55.7525
504,51.8039
505,145.8113
506,87.0339
507,153.7137
508,89.697
509,60.953
510,221.766
511,49.5431
512,216.091
513,39.9083
514,125.1931
515,22.7191
516,136.0372
517,205.6257
518,102.2089
519,126.2666
520,120.5112
521,96.8963
522,95.4141
523,145.8082
524,132.6918
525,43.6861
526,20.3585
527,215.1393
528,56.0844
529,110.2305
530,155.5462
531,106.0253
532,205.2461
533,221.9267
534,23.1586
535,202.869
536,20.2054
537,29.9257
538,228.7615
539,33.0831
540,243.0031
541,166.2386
542,231.1488
543,233.416
544,247.9908
545,222.4577
546,196.45
547,227.9206
548,28.4314
549,142.6696
550,69.5789
551,79.9624
552,137.0338
553,196.5316
554,27.0575
555,36.164
556,59.0126
557,52.8292
558,72.663
559,242.6756
560,87.4064
561,22.731
562,244.0867
563,246.2981
564,33.2253
565,41.462
566,142.8492
567,45.254
568,233.5517
569,220.4408
570,64.2405
571,242.9395
572,163.1662
573,83.5908
574,69.2227
575,62.5528
576,44.3971
577,80.9626
578,179.7421
579,127.4284
580,98.7052
581,183.2328
582,126.4403
583,229.3922
584,143.4131
585,118.183
586,204.143
587,249.8048
588,208.8436
589,86.9585
590,164.6321
591,188.4644
592,178.6536
593,59.4566
594,184.6256
595,159.9269
596,28.243
597,31.6233
598,27.5111
599,221.8331
600,134.452
601,214.1598
602,77.6663
603,209.1488
604,69.794
605,114.8412
606,121.7483
607,82.5591
608,85.819
609,208.4905
610,222.3399
611,164.4152
612,101.7397
613,76.2069
614,177.9088
615,248.0595
616,91.4728
617,52.8591
618,183.2417
619,193.607
620,94.83
621,228.6677
622,32.0138
623,36.0289
624,170.7993
625,97.5205
626,175.8306
627,153.3123
628,76.6977
629,23.0954
630,165.1989
631,168.5635
632,92.7226
633,246.2071
634,156.9507
635,42.3101
636,198.1165
637,152.3722
638,61.4105
639,131.9045
640,128.0594
641,135.6502
642,237.8531
643,220.3689
644,156.4669
645,48.9729
646,223.4223
647,196.4767
648,29.2212
649,36.1072
650,141.2976
651,160.0839
652,210.2738
653,106.509
654,74.5077
655,100.2448
656,186.4189
657,36.826
658,183.7919
659,155.9877
660,21.0085
661,38.2874
662,173.1471
663,209.5383
664,181.15
665,222.9813
666,207.9315
667,29.2814
668,165.5096
669,77.7396
670,72.7294
671,156.7459
672,221.1092
673,195.8521
674,125.2418
675,146.003
676,72.1924
677,125.2682
678,92.4174
679,58.9041
680,185.5932
681,212.8726
682,172.2831
683,208.1508
684,207.6025
685,95.1985
686,148.9509
687,61.1535
688,226.0855
689,238.4438
690,244.2149
691,45.2426
692,212.0416
693,169.0878
694,58.1636
695,147.1494
696,138.3711
697,126.4894
698,210.264
699,193.7665
700,33.2547
701,53.7966
702,189.8139
703,232.6274
704,240.0853
705,34.0654
706,202.8467
707,116.0963
708,104.858
709,207.2291
710,41.089
711,99.2575
712,37.9639
713,167.23
714,171.1669
715,55.1432
716,59.6233
717,26.6238
718,104.9494
719,247.1319
720,104.3407
721,53.1933
722,214.8874
723,236.1905
724,51.9128
725,110.1207
726,128.7478
727,113.0503
728,140.2485
729,147.7793
730,159.0905
731,72.1268
732,164.5728
733,142.3713
734,108.7336
735,59.4979
736,78.4309
737,92.4515
738,29.1966
739,49.2785
740,106.3927
741,165.1758
742,71.3014
743,104.8319
744,75.9591
745,249.6556
746,220.3668
747,179.274
748,173.2931
749,186.8232
750,240.0036
751,140.8979
752,61.6469
753,42.7749
754,183.9656
755,247.2193
756,143.8681
757,216.31
758,117.7535
759,221.9744
760,104.2421
761,149.8569
762,123.9695
763,82.6033
764,110.0665
765,192.8338
766,26.7861
767,147.8958
768,47.3231
769,209.9539
770,66.9525
771,48.7141
772,81.2074
773,201.3542
774,128.1712
775,141.675
776,87.1381
777,139.9636
778,96.9558
779,120.1776
780,239.4115
781,235.6924
782,73.2725
783,172.938
784,219.8983
785,112.2904
786,217.8881
787,214.5246
788,77.4892
789,23.4346
790,236.3701
791,197.1084
792,73.4465
793,183.1405
794,126.4907
795,70.1039
796,218.2293
797,249.0953
798,84.383
799,79.3777
800,204.9851
801,73.041
802,118.3776
803,117.5428
804,90.8347
805,79.0268
806,109.7201
807,71.2596
808,28.7356
809,77.2194
810,188.3955
811,143.4133
812,97.3948
813,229.0336
814,116.0811
815,221.4076
816,211.6483
817,146.697
818,24.2882
819,92.4106
820,200.569
821,102.8025
822,195.545
823,169.1562
824,70.5808
825,25.0477
826,84.2532
827,142.6693
828,144.722
829,200.6185
830,29.6838
831,103.2835
832,50.7834
833,215.2267
834,47.4439
835,164.3087
836,45.6013
837,153.8573
838,173.3707
839,63.0267
840,85.9158
841,199.0047
842,189.4702
843,140.3112
844,135.5744
845,246.8509
846,111.1683
847,73.7016
848,25.7527
849,113.5422
850,222.9405
851,111.1367
852,38.9723
853,123.672
854,50.4407
855,92.4265
856,194.1085
857,140.1143
858,123.1343
859,101.9221
860,168.732
861,138.5708
862,119.6656
863,166.7663
864,245.4489
865,225.9282
866,111.4255
867,167.4343
868,124.7455
869,165.7715
870,219.5043
871,66.6361
872,238.2917
873,104.3007
874,158.4153
875,154.2031
876,134.1729
877,73.9405
878,71.0798
879,235.2173
880,101.3392
881,100.7865
882,92.9372
883,107.3039
884,112.0424
885,92.9
886,84.9361
887,123.363
888,56.0725
889,217.6122
890,145.4732
891,162.5038
892,132.262
893,92.349
894,51.5044
895,35.3042
896,183.8228
897,63.0015
898,243.3276
899,150.4472
900,188.069
901,205.0661
902,196.0945
903,242.9347
904,108.2695
905,234.9844
906,133.4318
907,218.3278
908,191.6322
909,49.4078
910,48.2354
911,77.2705
912,101.7503
913,197.1977
914,67.5757
915,248.5567
916,227.884
917,235.3733
918,184.4127
919,86.8738
920,164.2433
921,156.7437
922,227.2602
923,237.7121
924,124.5616
925,238.5459
926,180.1025
927,125.0464
928,211.6453
929,247.698
930,62.8843
931,32.1251
932,149.4913
933,90.5985
934,64.1504
935,143.0433
936,223.3027
937,185.8889
938,156.3082
939,177.289
940,90.1925
941,97.9031
942,130.7646
943,229.0507
944,217.3895
945,25.012
946,146.3625
947,144.4567
948,108.8379
949,128.3338
950,172.9206
951,205.7295
952,126.9004
953,196.2839
954,103.7154
955,145.4327
956,50.2745
957,233.0559
958,206.9296
959,248.4949
960,20.1652
961,126.1462
962,133.3407
963,178.7334
964,178.9603
965,141.054
966,224.7904
967,36.4549
968,195.5981
969,237.4781
970,44.2474
971,138.8209
972,141.9756
973,44.2491
974,183.4284
975,206.9199
976,183.6699
977,201.2041
978,91.444
979,186.2757
980,136.8545
981,107.473
982,201.5714
983,182.1332
984,59.9209
985,105.5385
986,182.3271
987,174.8577
988,171.7167
989,58.212
990,43.1955
991,101.6706
992,48.0272
993,54.7109
994,105.2016
995,238.6864
996,236.6821
997,78.3656
998,233.492
999,21.6199
1000,47.3927
1001,110.0401
1002,134.0839
1003,106.0597
1004,91.3216
1005,72.7536
1006,63.9565
1007,81.3684
1008,90.0518
1009,65.7869
1010,34.6357
1011,176.8432
1012,127.8515
1013,42.2968
1014,129.3981
1015,225.8696
1016,239.1624
1017,96.4057
1018,165.325
1019,32.0916
1020,75.9047
1021,167.8064
1022,21.3743
1023,47.3875
1024,146.2687
1025,131.5016
1026,160.7123
1027,112.7395
1028,159.3224
1029,75.6878
1030,194.4629
1031,114.1294
1032,240.8761
1033,84.8154
1034,205.0102
1035,182.6488
1036,154.9191
1037,199.8749
1038,152.4777
1039,197.2666
1040,202.7914
1041,87.0731
1042,220.985
1043,75.979
1044,40.6383
1045,22.965
1046,102.9571
1047,130.9362
1048,74.1774
1049,231.9066
1050,193.5993
1051,119.6655
1052,45.2114
1053,95.4676
1054,122.773
1055,113.4713
1056,66.61
1057,75.8138
1058,39.8491
1059,213.6935
1060,162.4979
1061,78.4563
1062,214.0008
1063,198.0923
1064,186.3506
1065,222.9142
1066,195.2035
1067,91.0665
1068,148.8459
1069,202.459
1070,198.8845
1071,239.9789
1072,76.7475
1073,99.8682
1074,212.4822
1075,130.1721
1076,190.3262
1077,223.8569
1078,94.8858
1079,143.4348
1080,100.3876
1081,204.3896
1082,105.5288
1083,235.3296
1084,216.8638
1085,131.9503
1086,53.0083
1087,214.9182
1088,72.5107
1089,179.6676
1090,51.8399
1091,126.0552
1092,29.4672
1093,211.5614
1094,165.3917
1095,48.9355
1096,202.9316
1097,56.3373
1098,225.5702
1099,200.8596
1100,93.9176
1101,150.5825
1102,21.9661
1103,78.8135
1104,69.3532
1105,142.1156
1106,42.9188
1107,49.9189
1108,140.4252
1109,97.3409
1110,165.6762
1111,242.4854
1112,31.8788
1113,201.2782
1114,42.0363
1115,153.1654
1116,205.9132
1117,71.9742
1118,229.7512
1119,224.7294
1120,198.4959
1121,123.2565
1122,105.0126
1123,136.3829
1124,245.6148
1125,134.5475
1126,128.322
1127,249.2628
1128,89.8318
1129,117.0961
1130,35.7226
1131,129.7461
1132,51.9203
1133,31.677
1134,135.8692
1135,165.3791
1136,124.0819
1137,159.3239
1138,20.0482
1139,132.0702
1140,45.6122
1141,138.3243
1142,77.0436
1143,163.6543
1144,130.471
1145,62.2553
1146,84.9571
1147,208.0692
1148,169.2815
1149,64.756
1150,116.631
1151,68.2586
1152,22.0995
1153,217.2278
1154,90.2832
1155,120.4002
1156,168.6685
1157,158.1315
1158,98.2791
1159,142.2702
1160,154.5705
1161,146.7932
1162,182.9839
1163,220.4925
1164,77.2702
1165,213.9685
1166,149.7924
1167,100.7104
1168,22.7477
1169,123.5397
1170,210.6269
1171,97.2007
1172,185.4554
1173,228.8538
1174,146.3954
1175,82.2513
1176,100.8591
1177,177.5596
1178,50.7867
1179,165.9337
1180,115.6532
1181,170.835
1182,93.5093
1183,215.6584
1184,150.3337
1185,152.5838
1186,145.5678
1187,128.9331
1188,204.5746
1189,79.3997
1190,162.4828
1191,44.8637
1192,80.8687
1193,248.3757
1194,162.8105
1195,37.1785
1196,84.672
1197,62.8051
1198,240.6536
1199,113.2261
1200,48.0389
1201,107.3465
1202,167.4161
1203,131.9399
1204,187.4775
1205,132.7009
1206,157.0632
1207,186.9187
1208,136.8156
1209,100.7042
1210,224.8666
1211,206.9777
1212,76.9351
1213,216.2227
1214,56.6575
1215,234.9518
1216,89.7051
1217,200.934
1218,137.752
1219,111.8956
1220,235.2692
1221,244.4722
1222,76.8726
1223,103.8306
1224,110.6986
1225,230.8227
1226,196.2414
1227,214.8884
1228,61.1853
1229,52.3339
1230,217.7022
1231,24.6996
1232,106.2458
1233,207.0591
1234,249.2482
1235,27.3784
1236,111.3058
1237,200.9314
1238,210.011
1239,68.2366
1240,240.4177
1241,221.9723
1242,102.9641
1243,86.2228
1244,132.5743
1245,209.146
1246,40.9398
1247,152.4669
1248,129.6905
1249,195.3804
1250,157.9009
1251,123.2504
1252,164.4371
1253,233.1925
1254,104.5425
1255,72.0801
1256,38.8527
1257,22.9585
1258,152.8164
1259,228.074
1260,202.1595
1261,197.0184
1262,196.8287
1263,122.3072
1264,55.8632
1265,134.975
1266,120.0273
1267,127.2747
1268,30.6325
1269,208.6579
1270,50.5446
1271,221.3599
1272,207.4577
1273,68.4109
1274,44.4396
1275,236.0493
1276,78.8043
1277,107.7656
1278,185.7981
1279,27.4059
1280,235.29
1281,192.5564
1282,178.5615
1283,43.1033
1284,115.6448
1285,44.8014
1286,196.8384
1287,67.3529
1288,101.9585
1289,33.7778
1290,32.1592
1291,26.4275
1292,83.8947
1293,248.1334
1294,84.2585
1295,34.9958
1296,151.2979
1297,138.9396
1298,51.8497
1299,217.3809
1300,103.6584
1301,84.8382
1302,246.4963
1303,102.116
1304,219.8802
1305,175.6056
1306,54.4543
1307,70.854
1308,76.5864
1309,194.3111
1310,204.7985
1311,214.9797
1312,56.0624
1313,230.2092
1314,101.4999
1315,176.0859
1316,191.3213
1317,140.4146
1318,63.1589
1319,29.8947
1320,117.6633
1321,120.7289
1322,45.1568
1323,71.6419
1324,219.2659
1325,45.1858
1326,183.1114
1327,92.0642
1328,26.2851
1329,114.0129
1330,244.0245
1331,172.7135
1332,120.6558
1333,208.5511
1334,224.6254
1335,214.5789
1336,48.7705
1337,136.7726
1338,120.1856
1339,239.7515
1340,201.1987
1341,234.8683
1342,63.5122
1343,129.4197
1344,143.0117
1345,55.3941
1346,226.9897
1347,197.2111
1348,51.3005
1349,161.6568
1350,125.3078
1351,84.4035
1352,38.6552
1353,64.8271
1354,102.8703
1355,75.9682
1356,217.2037
1357,211.5163
1358,62.8982
1359,124.5718
1360,153.9218
1361,95.5741
1362,98.4393
1363,136.5916
1364,241.5618
1365,169.1406
1366,90.7064
1367,29.3111
1368,204.1359
1369,78.0816
1370,147.4271
1371,89.1924
1372,114.8613
1373,111.4212
1374,57.0731
1375,41.3282
1376,230.1293
1377,232.6525
1378,146.6639
1379,136.2992
1380,29.4512
1381,70.8811
1382,227.6295
1383,237.1713
1384,205.2951
1385,118.7602
1386,38.7887
1387,245.0794
1388,75.4968
1389,121.0072
1390,71.9977
1391,62.4278
1392,41.652
1393,233.4431
1394,72.6609
1395,137.1841
1396,202.1928
1397,188.6045
1398,60.8349
1399,64.5483
1400,210.253
1401,158.0578
1402,160.84
1403,89.5492
1404,242.8456
1405,102.7091
1406,207.2785
1407,84.2661
1408,128.7406
1409,69.2838
1410,189.5232
1411,30.9556
1412,151.8077
1413,223.5258
1414,104.772
1415,193.8062
1416,39.6781
1417,248.2513
1418,197.9447
1419,52.5531
1420,58.1129
1421,249.621
1422,132.8718
1423,57.7415
1424,113.885
1425,68.5538
1426,92.0633
1427,244.8099
1428,136.9718
1429,73.5638
1430,166.1008
1431,151.2488
1432,241.8958
1433,82.0329
1434,107.2134
1435,47.1751
1436,119.6481
1437,233.8364
1438,30.3076
1439,236.5389
1440,147.5858
1441,208.0725
1442,92.0748
1443,85.5374
1444,50.2843
1445,187.9459
1446,61.0008
1447,160.5252
1448,186.515
1449,76.5092
1450,246.3451
1451,195.7241
1452,76.2076
1453,163.6194
1454,197.1036
1455,248.4302
1456,153.6299
1457,177.796
1458,131.817
1459,198.9447
1460,178.7838
1461,50.374
1462,134.2554
1463,216.7448
1464,231.2993
1465,135.2631
1466,238.2031
1467,134.3277
1468,85.6324
1469,158.7281
1470,90.6778
1471,214.8729
1472,242.9553
1473,189.0645
1474,130.6064
1475,193.1916
1476,32.8607
1477,39.8771
1478,161.908
1479,92.3722
1480,34.0802
1481,191.9768
1482,207.48
1483,150.8725
1484,95.2908
1485,172.7237
1486,67.3174
1487,72.0721
1488,39.7463
1489,46.6037
1490,61.5483
1491,132.9807
1492,190.0756
1493,152.8789
1494,29.0089
1495,46.522
1496,115.6077
1497,82.6247
1498,40.8774
1499,91.6992
1500,97.1168
1501,158.8148
1502,21.0535
1503,215.2142
1504,217.5053
1505,200.592
1506,22.5572
1507,66.8483
1508,120.7992
1509,204.006
1510,243.7213
1511,125.4433
1512,91.1534
1513,157.9521
1514,230.1263
1515,243.6026
1516,170.6511
1517,185.122
1518,120.4999
1519,141.0717
1520,31.9945
1521,157.0332
1522,248.9988
1523,235.3027
1524,156.7791
1525,142.4468
1526,158.2905
1527,87.9569
1528,45.9157
1529,126.6741
1530,121.9404
1531,95.0867
1532,31.1479
1533,224.2764
1534,68.0319
1535,94.1423
1536,192.9593
1537,39.1493
1538,36.2888
1539,169.9486
1540,27.6752
1541,130.5129
1542,41.4931
1543,183.8413
1544,113.728
1545,147.1831
1546,157.443
1547,195.9617
1548,163.6348
1549,222.9454
1550,120.3263
1551,227.0755
1552,187.6406
1553,33.9395
1554,201.0366
1555,102.2073
1556,218.4855
1557,41.1761
1558,23.9319
1559,133.9331
1560,130.1515
1561,66.5108
1562,137.0983
1563,149.8251
1564,128.8725
1565,97.6517
1566,219.9897
1567,135.7676
1568,235.8101
1569,194.8745
1570,140.0043
1571,221.5291
1572,162.104
1573,60.2385
1574,165.9716
1575,59.9734
1576,104.2775
1577,247.4602
1578,199.049
1579,97.8922
1580,89.338
1581,52.6221
1582,40.6887
1583,126.1735
1584,105.0528
1585,100.8655
1586,147.1715
1587,143.3431
1588,203.5274
1589,154.8347
1590,227.7984
1591,227.7213
1592,22.8217
1593,227.4336
1594,200.7765
1595,73.9054
1596,159.4691
1597,199.0116
1598,98.2744
1599,43.8474
1600,159.4784
1601,68.5735
1602,58.0472
1603,34.5766
1604,136.1137
1605,208.2618
1606,67.7719
1607,155.4796
1608,147.935
1609,108.4337
1610,135.4653
1611,133.8882
1612,229.896
1613,57.3936
1614,155.4374
1615,237.4134
1616,119.6648
1617,183.3551
1618,60.7968
1619,213.7071
1620,229.0752
1621,201.9629
1622,63.5842
1623,45.406
1624,123.7713
1625,56.9501
1626,139.4641
1627,116.3124
1628,101.83
1629,58.7198
1630,142.9919
1631,90.6472
1632,48.264
1633,28.3617
1634,106.0712
1635,79.351
1636,204.6486
1637,113.6087
1638,85.1837
1639,224.7569
1640,247.8559
1641,160.0872
1642,108.6918
1643,86.8759
1644,195.6781
1645,235.0469
1646,189.6272
1647,142.5581
1648,70.4447
1649,97.5661
1650,122.5599
1651,241.9403
1652,34.2723
1653,22.3309
1654,184.8298
1655,121.9083
1656,181.1681
1657,76.7379
1658,106.866
1659,126.2159
1660,246.9361
1661,133.7754
1662,73.2038
1663,93.9918
1664,49.6292
1665,223.6627
1666,90.9981
1667,217.9249
1668,127.9253
1669,88.973
1670,82.0814
1671,227.3418
1672,25.321
1673,110.0285
1674,35.3969
1675,33.1238
1676,106.0273
1677,120.7501
1678,154.3546
1679,172.6051
1680,243.8326
1681,210.8996
1682,109.6778
1683,56.4186
1684,204.893
1685,48.0502
1686,187.1922
1687,100.0511
1688,109.9428
1689,205.0938
1690,137.9748
1691,58.7769
1692,123.6781
1693,218.7806
1694,157.4448
1695,62.4192
1696,97.4702
1697,95.7957
1698,53.8162
1699,80.5502
1700,119.7953
1701,31.533
1702,24.5261
1703,81.0146
1704,187.3508
1705,120.4612
1706,27.5466
1707,76.617
1708,198.1221
1709,118.2879
1710,142.6948
1711,73.9521
1712,178.2104
1713,122.6021
1714,119.3131
1715,185.4546
1716,244.1237
1717,121.2893
1718,180.6089
1719,170.8151
1720,248.2586
1721,222.4142
1722,32.5142
1723,154.8533
1724,55.6775
1725,129.9878
1726,214.319
1727,150.0553
1728,28.1408
1729,56.2215
1730,177.3169
1731,97.1927
1732,218.9184
1733,224.7802
1734,109.8309
1735,123.4064
1736,126.7567
1737,83.5312
1738,121.267
1739,225.3263
1740,155.7026
1741,38.684
1742,175.1628
1743,195.6986
1744,24.5612
1745,84.492
1746,177.6708
1747,42.1546
1748,219.2059
1749,26.8729
1750,32.8893
1751,58.9503
1752,113.8446
1753,231.8304
1754,234.5891
1755,24.6893
1756,143.4532
1757,184.7049
1758,128.6704
1759,223.7615
1760,98.0193
1761,52.3221
1762,73.267
1763,207.8157
1764,114.4927
1765,98.0216
1766,142.2861
1767,79.7508
1768,178.828
1769,60.3034
1770,145.2576
1771,159.7278
1772,173.3576
1773,210.2075
1774,28.7391
1775,52.9282
1776,224.9911
1777,49.1842
1778,169.7498
1779,183.6082
1780,75.9617
1781,197.4309
1782,186.2269
1783,52.8751
1784,82.2869
1785,109.2261
1786,150.2427
1787,174.6873
1788,183.1979
1789,50.6577
1790,235.9952
1791,129.6636
1792,157.8254
1793,103.3243
1794,76.6314
1795,23.1716
1796,244.9468
1797,94.6358
1798,27.9678
1799,178.7623
1800,45.7072
1801,94.1551
1802,201.8354
1803,35.6487
1804,220.8787
1805,241.0428
1806,212.7881
1807,187.1409
1808,21.2681
1809,166.4643
1810,95.6431
1811,23.2056
1812,106.0381
1813,124.3
1814,204.7445
1815,114.006
1816,110.7923
1817,100.0199
1818,100.2054
1819,112.7986
1820,201.7564
1821,130.7468
1822,36.3716
1823,150.0897
1824,168.0531
1825,204.8401
1826,153.8767
1827,186.131
1828,31.0739
1829,56.5719
1830,249.6454
1831,239.6674
1832,54.1667
1833,99.7915
1834,114.6416
1835,21.3758
1836,77.732
1837,90.8789
1838,44.4531
1839,100.5858
1840,235.1716
1841,220.9314
1842,193.9824
1843,102.6101
1844,199.2409
1845,166.3591
1846,154.8316
1847,196.8757
1848,213.3973
1849,45.2609
1850,158.8325
1851,174.8794
1852,121.8958
1853,73.5965
1854,165.2512
1855,45.1095
1856,235.1614
1857,77.8384
1858,126.418
1859,36.5865
1860,173.765
1861,167.0684
1862,170.0
1863,88.4728
1864,210.31
1865,79.4891
1866,157.5646
1867,118.5414
1868,110.728
1869,163.424
1870,120.2126
1871,194.1701
1872,70.5163
1873,172.9815
1874,156.4899
1875,177.8729
1876,74.4643
1877,228.6506
1878,78.0489
1879,35.8008
1880,218.9294
1881,217.9002
1882,70.0518
1883,240.6885
1884,27.2069
1885,50.3463
1886,31.5262
1887,236.2578
1888,113.0119
1889,44.4067
1890,118.3484
1891,108.0371
1892,149.2228
1893,60.9876
1894,216.623
1895,82.2791
1896,246.9657
